id,URL,Created Date,Likes,Comments,Shares,Description,Link,Group Name,
475100886335230_800948430417139,https://www.facebook.com/groups/475100886335230/permalink/800948430417139/,3/10/2020 1:05:47 PM,0,0,0,,https://capforcanada.com/personal-bankruptcies-hit-record-level-trudeau-send-billions-to-middle-east-africa/,#Walkaway Blue States,
475100886335230_800947700417212,https://www.facebook.com/groups/475100886335230/permalink/800947700417212/,3/10/2020 1:04:10 PM,1,0,0,OPEN AND BOOK MARK THIS PAGE. It updates. (And have a list of what President Trump Has accomplished to pass on to your liberal friends and nay sayer's YOU WILL BE AMAZED )  President Donald J. Trump's Accomplishments List:,http://www.magapill.com/,#Walkaway Blue States,
475100886335230_800284317150217,https://www.facebook.com/groups/475100886335230/permalink/800284317150217/,3/9/2020 2:45:52 PM,0,1,0,He did not kill himself!!,https://trendingpolitics.com/republican-lawmakers-sound-the-alarm-on-death-of-obama-dhs-whistleblower/,#Walkaway Blue States,
475100886335230_800384793806836,https://www.facebook.com/groups/475100886335230/permalink/800384793806836/,3/9/2020 6:22:17 PM,1,0,0,,https://makeameme.org/meme/heres-the-party,#Walkaway Blue States,
475100886335230_800041513841164,https://www.facebook.com/groups/475100886335230/permalink/800041513841164/,3/9/2020 7:26:43 AM,0,0,0,,https://www.washingtontimes.com/news/2013/aug/9/kuhner-who-betrayed-navy-seal-team-6/,#Walkaway Blue States,
475100886335230_799035443941771,https://www.facebook.com/groups/475100886335230/permalink/799035443941771/,3/7/2020 8:55:58 PM,5,6,0,No one is talking about this  but March 31st a case will be heard by the Supreme Court about releasing Trump's tax returns to Congress. Also 2 lawsuits against TRUMP that have not been resolved against TRUMP started in southern New York District office. It could result in another impeachment against Trump just ahead of his election!,https://www.theatlantic.com/ideas/archive/2020/03/mazars-lawsuit/607540/,#Walkaway Blue States,
475100886335230_798721893973126,https://www.facebook.com/groups/475100886335230/permalink/798721893973126/,3/7/2020 9:53:28 AM,3,1,0,Obama TREASON asking for Nuclear fuel HAS BEEN OUT THERE FOR AWHILE!! I PRAY DOJ Durham report well I have the spine to report it,https://www.forbes.com/sites/dougschoen/2015/10/06/argentinian-president-makes-big-accusation-at-the-united-nations/?subId1=xid%3Afr1583596286259bed,#Walkaway Blue States,
475100886335230_798671643978151,https://www.facebook.com/groups/475100886335230/permalink/798671643978151/,3/7/2020 8:29:48 AM,0,0,0,,https://www.snopes.com/tachyon/2019/06/64314431_213295476309017_2900240607602620517_n.jpg?w=640,#Walkaway Blue States,
475100886335230_798330107345638,https://www.facebook.com/groups/475100886335230/permalink/798330107345638/,3/6/2020 8:20:42 PM,0,0,0,This magnificent man is on my show this week! This isn't his first rodeo when it comes to adversity. Check him out here www.RangeBroadcasting.com/Sonja/,https://www.christianpost.com/voices/black-leftists-fail-i-cannot-be-bullied-by-the-black-gestapo.html?fbclid=IwAR0e_E817Tc4mW0QdkpOaYyVJUSokNU5htYwxUUaCix_1LCN5xq7NYbpAw0,#Walkaway Blue States,
475100886335230_798180260693956,https://www.facebook.com/groups/475100886335230/permalink/798180260693956/,3/6/2020 2:28:32 PM,1,0,0,,https://www.westernjournal.com/schumer-targeted-gun-confiscation-law-threatening-scotus-justices/,#Walkaway Blue States,
475100886335230_798029690709013,https://www.facebook.com/groups/475100886335230/permalink/798029690709013/,3/6/2020 9:39:31 AM,0,0,0,,https://12tomatoes.com/dyr-k9s-homecoming/?utm_source=bcglp-animals&utm_medium=social-fb&utm_content=link&utm_campaign=dyr-k9s-homecoming,#Walkaway Blue States,
475100886335230_797332284112087,https://www.facebook.com/groups/475100886335230/permalink/797332284112087/,3/5/2020 10:01:13 AM,1,1,0,I WAS WAITING FOR THIS! 😂😂😂,https://www.foxnews.com/politics/warren-to-drop-out-of-2020-race-setting-up-one-on-one-showdown-between-progressive-sanders-moderate-biden,#Walkaway Blue States,
475100886335230_797360877442561,https://www.facebook.com/groups/475100886335230/permalink/797360877442561/,3/5/2020 10:50:10 AM,3,0,0,,https://www.washingtontimes.com/news/2020/jan/21/inside-the-beltway-profiles-in-corruption-schweize/,#Walkaway Blue States,
475100886335230_796720834173232,https://www.facebook.com/groups/475100886335230/permalink/796720834173232/,3/4/2020 4:38:07 PM,1,1,0,,https://www.foxnews.com/politics/chief-justice-roberts-rare-rebuke-schumer-calling-comments-kavanaugh-gorsuch-dangerous,#Walkaway Blue States,
475100886335230_796705774174738,https://www.facebook.com/groups/475100886335230/permalink/796705774174738/,3/4/2020 3:58:05 PM,1,0,0,He needs to go!😡 😡 😡,https://hannity.com/media-room/over-the-line-schumer-says-justices-gorsuch-and-kavanaugh-will-pay-the-price-for-their-awful-decisions/,#Walkaway Blue States,
475100886335230_796499940861988,https://www.facebook.com/groups/475100886335230/permalink/796499940861988/,3/4/2020 9:21:43 AM,0,1,0,BLOOMBERG'S OUT!!😂 😂 😂 😂 😂,https://www.foxnews.com/politics/mike-bloomberg-suspends-presidential-campaign-after-super-tuesday-show,#Walkaway Blue States,
475100886335230_796081267570522,https://www.facebook.com/groups/475100886335230/permalink/796081267570522/,3/3/2020 7:22:29 PM,1,1,0,Thank God we take the high road and Dems continue to remain in a sesspool!,https://m.washingtontimes.com/news/2020/mar/3/donna-brazile-says-rnc-chairwoman-ronna-mcdaniel-c/,#Walkaway Blue States,
475100886335230_795607327617916,https://www.facebook.com/groups/475100886335230/permalink/795607327617916/,3/3/2020 4:29:40 AM,1,1,0,Gospel does not break the laws of science... the all powerful God created them!,https://faithimg.com/we-need-jesus-to-live/,#Walkaway Blue States,
475100886335230_795660554279260,https://www.facebook.com/groups/475100886335230/permalink/795660554279260/,3/3/2020 6:17:04 AM,0,0,0,YOU ARE DEFINED BY WHO STANDS FOR YOU!!,http://dlvr.it/RR6K3J,#Walkaway Blue States,
475100886335230_795351190976863,https://www.facebook.com/groups/475100886335230/permalink/795351190976863/,3/2/2020 6:25:04 PM,1,0,0,Were on a roll! Another ASS steps down!!😂,https://trendingpolitics.com/breaking-msnbc-s-chris-matthews-abruptly-steps-down/,#Walkaway Blue States,
475100886335230_795213200990662,https://www.facebook.com/groups/475100886335230/permalink/795213200990662/,3/2/2020 1:01:41 PM,1,0,0,It's a start in the right direction!,https://www.foxnews.com/politics/federal-judge-orders-hillary-clinton-deposition-to-address-private-emails-there-is-still-more-to-learn,#Walkaway Blue States,
475100886335230_794614377717211,https://www.facebook.com/groups/475100886335230/permalink/794614377717211/,3/1/2020 4:28:41 PM,3,0,0,,https://youtu.be/lJp1DTHLjSM,#Walkaway Blue States,
475100886335230_793447744500541,https://www.facebook.com/groups/475100886335230/permalink/793447744500541/,2/29/2020 2:24:34 AM,1,0,0,VIDEO THAT STARTED #WALKAWAY MOVEMENT from DEMS 4 YEARS AGO!!,https://www.youtube.com/watch?v=51UGcghHZsk&feature=share,#Walkaway Blue States,
475100886335230_793447157833933,https://www.facebook.com/groups/475100886335230/permalink/793447157833933/,2/29/2020 2:23:22 AM,3,0,0,,https://www.youtube.com/watch?v=nw9svxzxyNU&feature=share,#Walkaway Blue States,
475100886335230_793446731167309,https://www.facebook.com/groups/475100886335230/permalink/793446731167309/,2/29/2020 2:22:32 AM,2,0,0,SEARCH All the great YouTube video SEARCH All the great YouTube video from CPAC. TRUMP SPEAKING 3PM AT CPAC. CPAC. TRUMP SPEAKING 3PM AT CPAC.,https://www.youtube.com/watch?v=OZBV3gJL1SE&feature=share,#Walkaway Blue States,
475100886335230_793258704519445,https://www.facebook.com/groups/475100886335230/permalink/793258704519445/,2/28/2020 7:07:17 PM,2,0,0,CLOSE THE CALIFORNIA BORDER!😡,https://www.foxnews.com/us/second-coronavirus-case-unknown-origin-confirmed-california-cdc,#Walkaway Blue States,
475100886335230_793009301211052,https://www.facebook.com/groups/475100886335230/permalink/793009301211052/,2/28/2020 10:20:39 AM,1,0,0,,https://www.washingtontimes.com/news/2020/feb/26/donald-trump-wins-over-hispanics-despite-strict-im/,#Walkaway Blue States,
475100886335230_792857217892927,https://www.facebook.com/groups/475100886335230/permalink/792857217892927/,2/28/2020 6:21:04 AM,0,0,0,Bill Gates  announced mass depopulation lan in a TED talk to the world,https://ktla.com/news/nationworld/twitter-permanently-suspends-account-of-republican-running-to-challenge-rep-ilhan-omar/,#Walkaway Blue States,
475100886335230_792623964582919,https://www.facebook.com/groups/475100886335230/permalink/792623964582919/,2/27/2020 10:03:52 PM,0,0,0,Quarantined & LOCKED UP in HIGH RISES WUHAN AIR IS FILLED WITH HEART WRENCHING CRYS & SCREAMS...China Pandemic is OUT OF CONTROL!!,https://www.youtube.com/watch?v=xubM9zcl9Cs&feature=share,#Walkaway Blue States,
475100886335230_792331521278830,https://www.facebook.com/groups/475100886335230/permalink/792331521278830/,2/27/2020 11:38:21 AM,7,1,0,,https://images.app.goo.gl/qquZLFFRfirHW1Tu8,#Walkaway Blue States,
475100886335230_789418211570161,https://www.facebook.com/groups/475100886335230/permalink/789418211570161/,2/23/2020 9:16:10 AM,1,1,0,WTH! This man knew things. Was he suicided? Where's OBAMA???,https://www.foxnews.com/us/philip-haney-dhs-whistleblower-during-obama-era-found-dead-police-say,#Walkaway Blue States,
475100886335230_791689681343014,https://www.facebook.com/groups/475100886335230/permalink/791689681343014/,2/26/2020 1:43:58 PM,1,0,0,And that includes San Fran with their bogus state of emergency. All they want is money!!! LET'S HEAR PELOSI AND SCHIFF BITCH ABOUT THIS!!🤬,https://www.foxnews.com/politics/court-hands-trump-win-in-sanctuary-city-grant,#Walkaway Blue States,
475100886335230_791643558014293,https://www.facebook.com/groups/475100886335230/permalink/791643558014293/,2/26/2020 12:04:18 PM,4,0,0,Does this include Omar??,https://www.foxnews.com/politics/trump-administration-launches-new-unit-to-strip-us-citizenship-from-foreign-born-terrorists-criminals,#Walkaway Blue States,
475100886335230_791541634691152,https://www.facebook.com/groups/475100886335230/permalink/791541634691152/,2/26/2020 9:04:44 AM,1,0,0,,https://www.fox32chicago.com/news/violent-felons-who-had-faced-deportation-are-being-released-into-illinois-communities-sheriffs-say,#Walkaway Blue States,
475100886335230_791454588033190,https://www.facebook.com/groups/475100886335230/permalink/791454588033190/,2/26/2020 6:40:59 AM,0,0,0,,https://www.youtube.com/watch?v=ZCTwk2TNsgk&feature=share,#Walkaway Blue States,
475100886335230_791158284729487,https://www.facebook.com/groups/475100886335230/permalink/791158284729487/,2/25/2020 7:42:55 PM,0,0,0,Get this Communist OUT!!,https://hannity.com/media-room/report-man-who-helped-create-bernies-criminal-justice-reform-plan-facing-two-felony-charges/,#Walkaway Blue States,
475100886335230_790223424822973,https://www.facebook.com/groups/475100886335230/permalink/790223424822973/,2/24/2020 11:26:18 AM,2,0,0,Convicted sexual rapist and predator has had quite a friendship with this presidential hopeful! Two birds of a feather?￼,https://www.dailymail.co.uk/news/article-8013943/Mike-Bloombergs-years-long-political-association-disgraced-Harvey-Weinstein.html,#Walkaway Blue States,
475100886335230_789772381534744,https://www.facebook.com/groups/475100886335230/permalink/789772381534744/,2/23/2020 9:05:28 PM,2,0,0,NIKOLA TESLA DISCOVERED A FREE ENERGY &   ANTI GRAVITY ZERO POINT...Why did they hide it for 100 years because it would take down the ENERGY INDUSTRY PROFITING OFF PUBLIC.,https://www.youtube.com/watch?v=klXj198vY4A&feature=share,#Walkaway Blue States,
475100886335230_789764571535525,https://www.facebook.com/groups/475100886335230/permalink/789764571535525/,2/23/2020 8:49:56 PM,1,0,0,DAVID STEELE REVEALS HOW ZIONIST HAVE BEEN WORKING WITH CIA ON MANY BLACK OPS TO STEER US INTO WAR.,https://www.youtube.com/watch?v=E_6Miu2esX4&feature=share,#Walkaway Blue States,
475100886335230_789672084878107,https://www.facebook.com/groups/475100886335230/permalink/789672084878107/,2/23/2020 5:36:50 PM,2,0,0,,https://www.youtube.com/watch?v=yFVgzJsP0tI&feature=share,#Walkaway Blue States,
475100886335230_789400644905251,https://www.facebook.com/groups/475100886335230/permalink/789400644905251/,2/23/2020 8:45:14 AM,0,0,0,,https://nationalfile.com/bernie-campaign-funneled-millions-to-company-connected-to-bernies-wife/,#Walkaway Blue States,
475100886335230_788753871636595,https://www.facebook.com/groups/475100886335230/permalink/788753871636595/,2/22/2020 10:27:24 AM,2,6,0,DEMS WANT US TO SUBSIDIZE THEIR HOUSING IN WASHINGTON!!!,https://freebeacon.com/issues/democrat-congressman-wants-taxpayer-funded-dorms/,#Walkaway Blue States,
475100886335230_788262291685753,https://www.facebook.com/groups/475100886335230/permalink/788262291685753/,2/21/2020 8:11:29 PM,1,2,0,Is this the best you've got Bloomberg? We've heard it all! And we still voted him in and will again! Your immaturity is showing! 😂😂😂,https://www.foxnews.com/politics/bloomberg-using-billboards-to-taunt-trump-over-steaks-golf,#Walkaway Blue States,
475100886335230_788805674964748,https://www.facebook.com/groups/475100886335230/permalink/788805674964748/,2/22/2020 12:03:17 PM,5,3,0,DO THE MATH!! BERNIE IS STEALING YOUR MONEY & GIVING IT TO BIG GOVT ELITE & LEAVE YOU POWERLESS  WEAK & TOTALY DEPENDENT with no path to freedom & opportunity!!,https://pbs.twimg.com/media/ERT8U88XUAgNRBJ?format=jpg&name=large,#Walkaway Blue States,
475100886335230_788754571636525,https://www.facebook.com/groups/475100886335230/permalink/788754571636525/,2/22/2020 10:28:33 AM,1,1,0,,https://newsradiowrva.radio.com/blogs/jeff-katz/virginia-democrats-taxpayer-tuition-for-illegal-aliens,#Walkaway Blue States,
475100886335230_788752948303354,https://www.facebook.com/groups/475100886335230/permalink/788752948303354/,2/22/2020 10:25:48 AM,0,0,0,,https://freebeacon.com/issues/democrat-congressman-wants-taxpayer-funded-dorms/,#Walkaway Blue States,
475100886335230_788621608316488,https://www.facebook.com/groups/475100886335230/permalink/788621608316488/,2/22/2020 7:16:59 AM,0,0,0,,https://www.jihadwatch.org/2020/02/paterson-n-j-city-council-ordinance-will-allow-islamic-call-to-prayer-over-loudspeakers,#Walkaway Blue States,
475100886335230_787654025079913,https://www.facebook.com/groups/475100886335230/permalink/787654025079913/,2/21/2020 12:51:58 AM,5,0,0,,https://nypost.com/2020/02/19/trump-approval-rating-hits-a-high-post-impeachment/,#Walkaway Blue States,
475100886335230_787314791780503,https://www.facebook.com/groups/475100886335230/permalink/787314791780503/,2/20/2020 11:55:49 AM,1,3,0,3 YEARS!!!!😡,https://www.foxnews.com/politics/roger-stone-sentencing,#Walkaway Blue States,
475100886335230_787235235121792,https://www.facebook.com/groups/475100886335230/permalink/787235235121792/,2/20/2020 9:30:45 AM,1,0,0,Trump has the right to shut down the prosecution entirely by pardoning Stone or commuting any prison sentence. Let's see what happens!,https://www.politico.com/news/2020/02/18/roger-stone-sentencing-thursday-115773,#Walkaway Blue States,
475100886335230_787089228469726,https://www.facebook.com/groups/475100886335230/permalink/787089228469726/,2/20/2020 5:36:49 AM,0,0,0,,https://www.oann.com/lawmakers-aim-to-end-drivers-licenses-for-illegal-immigrants-2/,#Walkaway Blue States,
