id,URL,Created Date,Likes,Comments,Shares,Description,Group Name,
475100886335230_831467024031946,https://www.facebook.com/groups/475100886335230/permalink/831467024031946/,4/22/2020 11:03:56 AM,0,0,0,,#Walkaway Blue States,
475100886335230_829474640897851,https://www.facebook.com/groups/475100886335230/permalink/829474640897851/,4/19/2020 1:27:50 PM,0,0,0,Looks like we have another so-called Trump supporter jump off the deep end!,#Walkaway Blue States,
475100886335230_829292107582771,https://www.facebook.com/groups/475100886335230/permalink/829292107582771/,4/19/2020 8:04:53 AM,0,0,0,https://www.facebook.com/CrenshawforCongress/videos/598882250721839/,#Walkaway Blue States,
475100886335230_828978067614175,https://www.facebook.com/groups/475100886335230/permalink/828978067614175/,4/18/2020 9:04:11 PM,5,0,0,My mom turns 94 yrs old in May. She can't wait to vote for Trump in November. My mom rules!💘,#Walkaway Blue States,
475100886335230_827874834391165,https://www.facebook.com/groups/475100886335230/permalink/827874834391165/,4/17/2020 8:05:44 AM,4,0,0,,#Walkaway Blue States,
475100886335230_827847291060586,https://www.facebook.com/groups/475100886335230/permalink/827847291060586/,4/17/2020 7:18:58 AM,0,0,0,,#Walkaway Blue States,
475100886335230_827486954429953,https://www.facebook.com/groups/475100886335230/permalink/827486954429953/,4/16/2020 7:35:39 PM,4,0,0,,#Walkaway Blue States,
475100886335230_821898981655417,https://www.facebook.com/groups/475100886335230/permalink/821898981655417/,4/9/2020 2:48:44 AM,0,12,0,WAKE UP!! CRITICAL WARNING TO SHARE!! GLOBALISTS & CHINA WANT TO DEPOPULATE THE WORLD & SYNTHETIC ENGINEERED PANDEMIC VIRUS IS HOW THEY WILL DO IT!!  Then Bill Gates and deep state globalist will get rich over the vaccines to counter every virus that is man-made. It's a win-win where they can depopulate the Earth but also get rich along the way,#Walkaway Blue States,
475100886335230_821734658338516,https://www.facebook.com/groups/475100886335230/permalink/821734658338516/,4/8/2020 8:13:12 PM,0,0,0,,#Walkaway Blue States,
475100886335230_821361278375854,https://www.facebook.com/groups/475100886335230/permalink/821361278375854/,4/8/2020 7:50:47 AM,0,0,0,,#Walkaway Blue States,
475100886335230_818634845315164,https://www.facebook.com/groups/475100886335230/permalink/818634845315164/,4/4/2020 6:20:35 AM,2,0,0,,#Walkaway Blue States,
475100886335230_818244685354180,https://www.facebook.com/groups/475100886335230/permalink/818244685354180/,4/3/2020 3:29:19 PM,0,0,0,From: Matt Staver Chairman Liberty Counsel  Fake news is swirling around the Florida pastor who was arrested. This includes an absolutely shocking level of an attack by a government agent against a pastor and a church.,#Walkaway Blue States,
475100886335230_818036982041617,https://www.facebook.com/groups/475100886335230/permalink/818036982041617/,4/3/2020 8:57:58 AM,3,0,0,Good morning. First report of 4/3/2020 @0846   Recovered: 10 411,#Walkaway Blue States,
475100886335230_818036975374951,https://www.facebook.com/groups/475100886335230/permalink/818036975374951/,4/3/2020 8:57:58 AM,1,0,0,Good morning. First report of 4/3/2020 @0846   Recovered: 10 411,#Walkaway Blue States,
475100886335230_817972652048050,https://www.facebook.com/groups/475100886335230/permalink/817972652048050/,4/3/2020 6:56:37 AM,2,0,0,,#Walkaway Blue States,
475100886335230_816281072217208,https://www.facebook.com/groups/475100886335230/permalink/816281072217208/,3/31/2020 8:10:19 PM,1,10,0,EXIT 109 PILOT MCDONALD'S IN VIENNA GA ON I-75 IS REFUSING TO SERVE US TRUCKERS  MAKE THIS GO VIRAL,#Walkaway Blue States,
475100886335230_817076668804315,https://www.facebook.com/groups/475100886335230/permalink/817076668804315/,4/1/2020 10:23:00 PM,0,0,0,The Coronavirus is scary. Have y'all not seen the number of deaths in NY and other states?  Please do not tell me that is fake news!! Out of respect for the first responders and those who have passed away and their families we must recognize the severity of this virus!! I do agree that media should put news about those who have survived and recovered to give hope to the nation but without taking away that we must stay vigilant. Stay home people! If you don't care about your own health FINE but don't put other people's lives in danger.🙏,#Walkaway Blue States,
475100886335230_815880215590627,https://www.facebook.com/groups/475100886335230/permalink/815880215590627/,3/31/2020 7:30:59 AM,2,1,0,,#Walkaway Blue States,
475100886335230_816281638883818,https://www.facebook.com/groups/475100886335230/permalink/816281638883818/,3/31/2020 8:11:54 PM,0,0,0,,#Walkaway Blue States,
475100886335230_815512415627407,https://www.facebook.com/groups/475100886335230/permalink/815512415627407/,3/30/2020 5:37:38 PM,0,0,0,,#Walkaway Blue States,
475100886335230_814592235719425,https://www.facebook.com/groups/475100886335230/permalink/814592235719425/,3/29/2020 11:03:48 AM,8,3,0,,#Walkaway Blue States,
475100886335230_814115895767059,https://www.facebook.com/groups/475100886335230/permalink/814115895767059/,3/28/2020 6:37:59 PM,0,1,0,Trump haters please tear up your checks. You do NOT deserve it.,#Walkaway Blue States,
475100886335230_813310479180934,https://www.facebook.com/groups/475100886335230/permalink/813310479180934/,3/27/2020 3:31:22 PM,1,0,0,,#Walkaway Blue States,
475100886335230_813168019195180,https://www.facebook.com/groups/475100886335230/permalink/813168019195180/,3/27/2020 11:37:56 AM,1,0,0,,#Walkaway Blue States,
475100886335230_812538555924793,https://www.facebook.com/groups/475100886335230/permalink/812538555924793/,3/26/2020 3:52:35 PM,1,0,0,Attention  Gas Station Owners in states that do not pump gas for their Customers. Why not prevent the spreading of this Virus on Pump handles by hiring people to pump gas for you?   The US Unemployment rate is now 2.8 Million people! You can put 1000's of people back to work and do a courageous thing to jumpstart the Economy!!  It's up to you guys now  you have the power to do this! Please Share this FAR and WIDE!! #DefeatTheVirus,#Walkaway Blue States,
475100886335230_810360242809291,https://www.facebook.com/groups/475100886335230/permalink/810360242809291/,3/23/2020 3:12:28 PM,0,1,0,,#Walkaway Blue States,
475100886335230_807740703071245,https://www.facebook.com/groups/475100886335230/permalink/807740703071245/,3/20/2020 3:08:45 AM,1,0,0,,#Walkaway Blue States,
475100886335230_806760873169228,https://www.facebook.com/groups/475100886335230/permalink/806760873169228/,3/18/2020 5:54:20 PM,4,0,0,To all of my fellow Trump supporters who actually took the time to read my entire previous post.....thank you! 💘 To those of you who cussed me out than read the entire post and apologized....you're forgiven & thank you! To those other few who still condemned me.....shame on you! 😠 How are we to get people to come on over to our side and walk away from that demonic liberal party when you belittle a fellow patriot without cause? We must come together in unity to re-elect Trump because by my post you can obviously see the liberal's hateful mentality.,#Walkaway Blue States,
475100886335230_806420613203254,https://www.facebook.com/groups/475100886335230/permalink/806420613203254/,3/18/2020 7:25:34 AM,1,0,0,,#Walkaway Blue States,
475100886335230_806405026538146,https://www.facebook.com/groups/475100886335230/permalink/806405026538146/,3/18/2020 6:56:48 AM,0,0,0,,#Walkaway Blue States,
475100886335230_806195356559113,https://www.facebook.com/groups/475100886335230/permalink/806195356559113/,3/17/2020 11:13:55 PM,1,0,0,Please read the entire post. Calling fellow Trump supporter nasty names is NOT cool!  I hope Trump is satisfied. Thanks to his inept handling of the coronavirus pandemic  March Madness has been canceled. If that’s not enough the NBA  NHL and MLB seasons have been suspended. He’s probably going to cause this crisis to extend to Autumn so that the NFL will have to cancel the football season and will also cause the cancellation of college football. He has totally tanked the stock market and ruined the great economy that Obama created. He’s responsible for schools closing  preventing children from getting an education. What’s worse  the kids can’t even go to Disney Land while they’re off because Trump caused Disney to close. He caused Americans to become stranded in foreign countries due to his racist travel ban. In fact  due to his ineptitude he has screwed up the entire world. 🐑  I don’t really believe any of this 🐴💩 I just wanted to see what it feels like to be a democrat and a pretend journalist in the REGRESSIVE LEFT news media for a few minutes.  Copied and pasted... 🙄 MAGA KAG,#Walkaway Blue States,
475100886335230_806056933239622,https://www.facebook.com/groups/475100886335230/permalink/806056933239622/,3/17/2020 6:12:22 PM,0,0,0,UNDERSTAND HOW THIS VIRUS IS DIFFERENT & WHY A THREAT  Feeling confused as to why Coronavirus is a bigger deal than Seasonal flu? Here it is in a nutshell. I hope this helps. Feel free to share this to others who don’t understand...  It has to do with RNA sequencing.... I.e. genetics.  Seasonal flu is an “all human virus”. The DNA/RNA chains that make up the virus are recognized by the human immune system. This means that your body has some immunity to it before it comes around each year... you get immunity two ways...through exposure to a virus  or by getting a flu shot.  Novel viruses  come from animals.... the WHO tracks novel viruses in animals  (sometimes for years watching for mutations). Usually these viruses only transfer from animal to animal (pigs in the case of H1N1) (birds in the case of the Spanish flu). But once  one of these animal viruses mutates  and starts to transfer from animals to humans... then it’s a problem  Why? Because we have no natural or acquired immunity.. the RNA sequencing of the genes inside the virus isn’t human  and the human immune system doesn’t recognize it so  we can’t fight it off.  Now.... sometimes  the mutation only allows transfer from animal to human  for years it’s only transmission is from an infected animal to a human before it finally mutates so that it can now transfer human to human... once that happens..we have a new contagion phase. And depending on the fashion of this new mutation  thats what decides how contagious  or how deadly it’s gonna be..  H1N1 was deadly....but it did not mutate in a way that was as deadly as the Spanish flu. It’s RNA was slower to mutate and it attacked its host differently  too.  Fast forward.  Now  here comes this Coronavirus... it existed in animals only  for nobody knows how long...but one day  at an animal market  in Wuhan China  in December 2019  it mutated and made the jump from animal to people. At first  only animals could give it to a person... But here is the scary part.... in just TWO WEEKS it mutated again and gained the ability to jump from human to human. Scientists call this quick ability  “slippery”  This Coronavirus  not being in any form a “human” virus (whereas we would all have some natural or acquired immunity). Took off like a rocket. And this was because  Humans have no known immunity...doctors have no known medicines for it.  And it just so happens that this particular mutated animal virus  changed itself in such a way the way that it causes great damage to human lungs..  That’s why Coronavirus is different from seasonal flu  or H1N1 or any other type of influenza.... this one is slippery AF. And it’s a lung eater...And  it’s already mutated AGAIN  so that we now have two strains to deal with  strain s  and strain L....which makes it twice as hard to develop a vaccine.  We really have no tools in our shed  with this. History has shown that fast and immediate closings of public places has helped in the past pandemics. Philadelphia and Baltimore were reluctant to close events in 1918 and they were the hardest hit in the US during the Spanish Flu.  Factoid: Henry VIII stayed in his room and allowed no one near him  till the Black Plague passed...(honestly...I understand him so much better now). Just like us  he had no tools in his shed  except social isolation...  And let me end by saying....right now it’s hitting older folks harder... but this genome is so slippery...if it mutates again (and it will). Who is to say  what it will do next. In a nut shell - a hospital services 460 000 people and they have 16 ICU beds with ventilators. If they are down to the last ventilator and there is a 70 old year and a 30 year old who both need one  the 30 year old will get it. This is why we are being asked to stay away from large gatherings - maybe not for you  because you may be young and healthy and may have limited symptoms but for those around you who might not. For your 70 year old neighbour who may not have access to that last ventilator because all 16 are being used.,#Walkaway Blue States,
475100886335230_805024010009581,https://www.facebook.com/groups/475100886335230/permalink/805024010009581/,3/16/2020 8:50:50 AM,0,0,0,,#Walkaway Blue States,
475100886335230_801984336980215,https://www.facebook.com/groups/475100886335230/permalink/801984336980215/,3/12/2020 1:29:43 AM,0,0,0,I want this book! 📚,#Walkaway Blue States,
475100886335230_800547807123868,https://www.facebook.com/groups/475100886335230/permalink/800547807123868/,3/10/2020 12:30:42 AM,1,1,0,So is Obama still taking credit for the economy because ever since he tried to take credit everything’s gone to hell?,#Walkaway Blue States,
475100886335230_800505577128091,https://www.facebook.com/groups/475100886335230/permalink/800505577128091/,3/9/2020 10:55:07 PM,1,0,0,So I'm thinking Soros & his rich liberal cronies are behind the Coronavirus. Creating havoc & destroying the stock market to destroy Trump. Who's with me?,#Walkaway Blue States,
475100886335230_799746787203970,https://www.facebook.com/groups/475100886335230/permalink/799746787203970/,3/8/2020 8:43:51 PM,0,1,0,,#Walkaway Blue States,
475100886335230_800080323837283,https://www.facebook.com/groups/475100886335230/permalink/800080323837283/,3/9/2020 8:32:48 AM,0,0,0,,#Walkaway Blue States,
475100886335230_798283574016958,https://www.facebook.com/groups/475100886335230/permalink/798283574016958/,3/6/2020 6:31:25 PM,2,0,0,Ben Affleck & Harrison Ford currently have movies out. Watch whose movies you  pay to see....so many liberals getting our hard earn money.,#Walkaway Blue States,
475100886335230_798282394017076,https://www.facebook.com/groups/475100886335230/permalink/798282394017076/,3/6/2020 6:28:15 PM,2,0,0,Ben Affleck & Harrison Ford currently have movies out. Watch whose movies you  pay to see....so many liberals getting our hard earn money.,#Walkaway Blue States,
475100886335230_796786717499977,https://www.facebook.com/groups/475100886335230/permalink/796786717499977/,3/4/2020 7:08:13 PM,0,0,0,Latest totals in California as of 4:35 CST. Trump is beating Comrade Bernie!,#Walkaway Blue States,
475100886335230_793702067808442,https://www.facebook.com/groups/475100886335230/permalink/793702067808442/,2/29/2020 10:05:34 AM,0,0,0,,#Walkaway Blue States,
475100886335230_793308367847812,https://www.facebook.com/groups/475100886335230/permalink/793308367847812/,2/28/2020 9:10:48 PM,0,0,0,LMAO! I still feel the same way! 😂 😂,#Walkaway Blue States,
475100886335230_793302971181685,https://www.facebook.com/groups/475100886335230/permalink/793302971181685/,2/28/2020 8:56:43 PM,0,0,0,,#Walkaway Blue States,
475100886335230_793261184519197,https://www.facebook.com/groups/475100886335230/permalink/793261184519197/,2/28/2020 7:13:35 PM,0,0,0,,#Walkaway Blue States,
475100886335230_791850037993645,https://www.facebook.com/groups/475100886335230/permalink/791850037993645/,2/26/2020 7:49:55 PM,0,0,0,,#Walkaway Blue States,
475100886335230_790424188136230,https://www.facebook.com/groups/475100886335230/permalink/790424188136230/,2/24/2020 6:39:33 PM,1,0,0,Finally out of 30 days in FB jail w/10 days added for no reason (40 days).,#Walkaway Blue States,
475100886335230_790357084809607,https://www.facebook.com/groups/475100886335230/permalink/790357084809607/,2/24/2020 3:56:25 PM,0,0,0,,#Walkaway Blue States,
475100886335230_786843261827656,https://www.facebook.com/groups/475100886335230/permalink/786843261827656/,2/19/2020 8:15:27 PM,0,0,0,,#Walkaway Blue States,
475100886335230_786126568565992,https://www.facebook.com/groups/475100886335230/permalink/786126568565992/,2/18/2020 8:41:44 PM,0,0,0,,#Walkaway Blue States,
475100886335230_784146558763993,https://www.facebook.com/groups/475100886335230/permalink/784146558763993/,2/16/2020 12:48:08 AM,5,1,0,GLOBALISTS goal to destroy USA from inside. CONTROL Mainstream Media  Education  Hollywood Culture  Divide Identity Polictics!,#Walkaway Blue States,
475100886335230_783847358793913,https://www.facebook.com/groups/475100886335230/permalink/783847358793913/,2/15/2020 3:17:33 PM,1,0,0,We showed them and we will do it again! They can eat their words! 🤣😂,#Walkaway Blue States,
475100886335230_783226922189290,https://www.facebook.com/groups/475100886335230/permalink/783226922189290/,2/14/2020 8:04:22 PM,1,0,0,,#Walkaway Blue States,
475100886335230_782551322256850,https://www.facebook.com/groups/475100886335230/permalink/782551322256850/,2/14/2020 12:13:11 AM,1,0,0,,#Walkaway Blue States,
475100886335230_781542462357736,https://www.facebook.com/groups/475100886335230/permalink/781542462357736/,2/12/2020 1:15:58 PM,0,0,0,,#Walkaway Blue States,
475100886335230_780570985788217,https://www.facebook.com/groups/475100886335230/permalink/780570985788217/,2/11/2020 5:55:59 AM,8,8,0,China how do you BUILD a 10 000 Bed Hospital in 10 DAYS or was it a CREMATORIUM? Help not allowed in  what are they HIDING?,#Walkaway Blue States,
475100886335230_777764686068847,https://www.facebook.com/groups/475100886335230/permalink/777764686068847/,2/7/2020 5:06:17 AM,11,1,0,TRUMP creates JOBS & kills TERRORISTS. DEMS create terrorists in SANCTUARIES & kill JOBS & CITIZENS,#Walkaway Blue States,
475100886335230_778252406020075,https://www.facebook.com/groups/475100886335230/permalink/778252406020075/,2/7/2020 9:28:26 PM,4,0,0,I am the proudest lady today!! My youngest grandson graduated from Great Lakes Naval training today! I am soo proud of both of my Patriot Grandsons! (They are both Trump supporters) They're Dad is a Dem. He doesn't know! 😂😂❤️❤️🇺🇸🇺🇸🇺🇸,#Walkaway Blue States,
475100886335230_776806062831376,https://www.facebook.com/groups/475100886335230/permalink/776806062831376/,2/5/2020 7:54:24 PM,4,10,0,LIVID!! LYING AOC said TRUMP was HANDING OUT CASH TO BLACK VOTERS at rally!  Put her under oath for her many lies! Watch video,#Walkaway Blue States,
475100886335230_777395736105742,https://www.facebook.com/groups/475100886335230/permalink/777395736105742/,2/6/2020 3:18:23 PM,0,0,0,,#Walkaway Blue States,
475100886335230_777390529439596,https://www.facebook.com/groups/475100886335230/permalink/777390529439596/,2/6/2020 3:07:03 PM,1,0,0,,#Walkaway Blue States,
475100886335230_776711766174139,https://www.facebook.com/groups/475100886335230/permalink/776711766174139/,2/5/2020 4:01:10 PM,1,0,0,,#Walkaway Blue States,
475100886335230_776687416176574,https://www.facebook.com/groups/475100886335230/permalink/776687416176574/,2/5/2020 3:02:13 PM,0,0,0,,#Walkaway Blue States,
475100886335230_776165722895410,https://www.facebook.com/groups/475100886335230/permalink/776165722895410/,2/4/2020 9:02:02 PM,0,0,0,,#Walkaway Blue States,
475100886335230_776144259564223,https://www.facebook.com/groups/475100886335230/permalink/776144259564223/,2/4/2020 8:07:00 PM,0,0,0,,#Walkaway Blue States,
475100886335230_772582583253724,https://www.facebook.com/groups/475100886335230/permalink/772582583253724/,1/30/2020 3:02:58 PM,7,7,0,I'M BACK WITH A VENGENCE!! After 2 mths in jail...I am ADMIN & STARTED this FB group but I could not post!!,#Walkaway Blue States,
475100886335230_773813809797268,https://www.facebook.com/groups/475100886335230/permalink/773813809797268/,2/1/2020 9:41:20 AM,4,2,0,WAKE UP & listen to EXPERT WHISTLEBLOWER ON WHAT UN AGENDA 21 is and how 186 countries SIGNED IN 1992 including PRES BUSH. FIVE Major corporations control ELITE politicians pockets to push FAKE NEWS & CLIMATE CHANGE PROPAGANDA to control property rights  education indoctrination  media narrative  speech  gun control  wealth distribution  erasing borders & soveriegnty  and our guns to protect ourselves. TRUMP & all PATRIOT nationalist movements are threatening the GLOBAL ELITE ONE WORLD GOVT. Join FREEDOM LOVING PATRIOTS & END TOXIC United Nations Globalists takeover of our Constitution with BIG GOVT regulated DEPENDENCE & which threaten our freedom.,#Walkaway Blue States,
475100886335230_772630163248966,https://www.facebook.com/groups/475100886335230/permalink/772630163248966/,1/30/2020 4:50:33 PM,6,1,0,We survived communism! Now it's veiled as environmentalism!  Government control  regulation and redistribution!,#Walkaway Blue States,
475100886335230_773445119834137,https://www.facebook.com/groups/475100886335230/permalink/773445119834137/,1/31/2020 10:12:38 PM,1,0,0,https://www.instagram.com/p/B8AP1wElDqq/?igshid=1kt1ku8883g87,#Walkaway Blue States,
475100886335230_773386549839994,https://www.facebook.com/groups/475100886335230/permalink/773386549839994/,1/31/2020 8:04:44 PM,0,0,0,,#Walkaway Blue States,
475100886335230_772583116587004,https://www.facebook.com/groups/475100886335230/permalink/772583116587004/,1/30/2020 3:04:02 PM,10,4,0,,#Walkaway Blue States,
475100886335230_773304463181536,https://www.facebook.com/groups/475100886335230/permalink/773304463181536/,1/31/2020 4:49:33 PM,0,0,0,,#Walkaway Blue States,
475100886335230_773100339868615,https://www.facebook.com/groups/475100886335230/permalink/773100339868615/,1/31/2020 9:35:00 AM,1,0,0,MUST READ BY Charlie Anderson  GOD USES MAN'S HATRED  While the trial of President Trump is not over  I must call your attention to something momentous. We conservatives have seen what lengths Democrats will go in order to regain power.  We have recognized how power has corrupted them.  Although we know how Democrats intend to use political power  we have felt inadequate to stop them.  Of late many of us have wondered if it was possible to stop the Democrats without violence.   In many ways  our government no longer functions.   No significant legislation can be enacted as long as Democrats control either house of Congress.  Almost every Presidential executive order has been challenged by a liberal Federal judge.  Republican leadership has often been disappointing.  The conservative majority during the first two years was largely squandered by timid Republican leaders.  Just when things looked impossible for conservatives something miraculous happened. God used the hatred of Democrats for only ONE man to change the course of American history.  Donald Trump threatened the systemic corruption of the Democratic Party and the Deep State.  Unlike most politicians  he could not be bought off.  He was a counterpuncher and street brawler who refused to back down. Donald Trump would ruin Democratic Party plans for open borders  globalism  and business as usual in the Deep State. To top off their outrage  Trump needled and goaded the Democrats with his tweets and called them out publicly for their anti-American agenda.  I believe that Trump Derangement Syndrome was part of God’s plan.   At just the right moment for our country  Democratic Party leaders became so enraged at Donald Trump that they committed political suicide.  In the last three years Democrats have done nothing but attack President Trump and demonstrate their hatred of America.  Oblivious to common sense  Democratic leaders went out of their way to be stupid.   How stupid was it to torpedo the Democratic frontrunner in the presidential race by calling attention to Ukraine  where the frontrunner and other Democrats had corrupt dealings?   How stupid was it to alienate anyone who loved his country and supported our military?  How stupid was it to spend so much time enticing illegals across the border  protecting criminal aliens  and giving citizen benefits to illegals while ignoring human trafficking at the border  narcotic trafficking at the border  Mexican gangs flooding across the border  and the burden of illegals on taxpayers?  How stupid was it to repeatedly show no concern for newborn infants  young girls  female athletes  and victims of fake women?  How stupid was it to anger an entire region of our country by attempting to erase its history and its leaders?  How stupid was it to keep alienating half the voters by calling them insulting names  especially after  this strategy did so much for Hillary?  How stupid was it to defend our nation's enemies  invite them to bring their violent supremacist culture into America  and pander to their demands while ignoring the needs of Americans?  How stupid was it to continue fake victim causes like BLM after they were rejected by the majority  disproved by FBI statistics  and resulted in the murder of policemen?  How stupid was it to allow the most radical air-headed anti-American leftists on this planet to define the Democratic Party publicly?   How stupid was it to proceed with a partisan impeachment destined to fail?  How stupid was it to hold an impeachment extravaganza that featured paid witnesses who hurt the Democratic Party's false narrative?  How stupid was it to publicly announce the plan to impeach Trump immediately after his election?  How stupid was it to repeatedly change the reasons for impeachment?  How stupid was it to insist that Trump's impeachment articles required haste because he was so dangerous  but these charges were not urgent enough to send to the Senate for over a month?  How stupid was it to have the House impeachment show run by professional liars who hid evidence  hid witnesses  manufactured evidence  yet pretended to be prayerful and solemn?  How stupid was the Speaker of the House when she passed out golden pens at her signing of the impeachment articles  as if she was the author of the Magna Carta?  How stupid was it to demand that the Senate perform the investigative obligations of the House?  How stupid was it to delay the Articles long enough to prevent Democratic candidates from campaigning in Iowa?  How stupid was it for the new Virginia governor to go for a massive gun grab in an election year?   By Divine intervention  Democratic leaders have administered a Samurai sword to their own bellies since Trump was elected. With three years to come up with a likable moderate candidate with a positive message  the Democratic Party has produced a political freak show of unelectable radicals. Such is the power of hatred to cloud human judgement.  All the media hype and money that will be poured into the 2020 presidential race by Democrats cannot obscure the bankruptcy of Democratic leadership. Their candidates reek with hypocrisy  corruption  pandering  fascism  and socialism.  The wheels have come off the Democratic band wagon. Having dug a huge grave for themselves  they are so enraged by hatred of Donald Trump that they have accelerated their digging.  They want more witnesses  a longer trial  more distraction from their own candidates  with no possibility of winning.    Unlike the "suicide" of Jeffrey Epstein  the suicide of the Democratic Party was not predictable. Although I appreciate the hard work of our President  I see a larger hand here than that of Donald Trump or Republican leaders. It is now possible to believe that Democrats have inflicted such grievous wounds on themselves that they will lose everything in November--the House  the Senate  and the Presidency.  God has provided us with suicidal Democratic behavior.  If the British can stomp their liberal Democrats  we can stomp ours in November. In the meanwhile  I don’t mind seeing the dirt continue to fly out of their hole.  "Praise be to God  who delivers more than we can ask or think.",#Walkaway Blue States,
475100886335230_772713293240653,https://www.facebook.com/groups/475100886335230/permalink/772713293240653/,1/30/2020 8:11:21 PM,0,0,0,,#Walkaway Blue States,
475100886335230_772689656576350,https://www.facebook.com/groups/475100886335230/permalink/772689656576350/,1/30/2020 7:18:49 PM,0,0,0,,#Walkaway Blue States,
475100886335230_771007116744604,https://www.facebook.com/groups/475100886335230/permalink/771007116744604/,1/28/2020 9:02:44 AM,0,1,0,,#Walkaway Blue States,
475100886335230_771135436731772,https://www.facebook.com/groups/475100886335230/permalink/771135436731772/,1/28/2020 1:17:15 PM,0,0,0,,#Walkaway Blue States,
475100886335230_771008253411157,https://www.facebook.com/groups/475100886335230/permalink/771008253411157/,1/28/2020 9:04:48 AM,0,0,0,,#Walkaway Blue States,
475100886335230_769944926850823,https://www.facebook.com/groups/475100886335230/permalink/769944926850823/,1/26/2020 6:14:44 PM,1,0,0,,#Walkaway Blue States,
475100886335230_768966746948641,https://www.facebook.com/groups/475100886335230/permalink/768966746948641/,1/25/2020 10:40:14 AM,2,0,0,,#Walkaway Blue States,
475100886335230_768539323658050,https://www.facebook.com/groups/475100886335230/permalink/768539323658050/,1/24/2020 8:49:39 PM,1,0,0,Heads Up! Keep an eye on Cali! Nasty Nancy is up for re-election in her district in  March! No wonder she wants to drag this impeachment out. She wants to win before Trump is  acquitted to save face!😡😡,#Walkaway Blue States,
475100886335230_767662357079080,https://www.facebook.com/groups/475100886335230/permalink/767662357079080/,1/23/2020 3:07:05 PM,0,0,0,,#Walkaway Blue States,
475100886335230_767042023807780,https://www.facebook.com/groups/475100886335230/permalink/767042023807780/,1/22/2020 6:16:38 PM,1,2,0,Omar bragging about how she'll win again! And my response!😡😡😡,#Walkaway Blue States,
475100886335230_766818470496802,https://www.facebook.com/groups/475100886335230/permalink/766818470496802/,1/22/2020 10:26:51 AM,2,1,0,Eric Ciaranmella  "The Whistleblower" had been working on finding a way to get POTUS removed since 2017. 😡,#Walkaway Blue States,
475100886335230_765714290607220,https://www.facebook.com/groups/475100886335230/permalink/765714290607220/,1/20/2020 8:41:43 PM,0,0,0,Thank You Patriots!🇺🇸🇺🇸🇺🇸,#Walkaway Blue States,
475100886335230_763524304159552,https://www.facebook.com/groups/475100886335230/permalink/763524304159552/,1/17/2020 7:36:32 PM,0,0,0,,#Walkaway Blue States,
475100886335230_762795397565776,https://www.facebook.com/groups/475100886335230/permalink/762795397565776/,1/16/2020 7:43:43 PM,0,0,0,Of course we've always known where her head has been. Her delusional hatred for OUR President!😡😡,#Walkaway Blue States,
475100886335230_761731351005514,https://www.facebook.com/groups/475100886335230/permalink/761731351005514/,1/15/2020 2:55:28 PM,0,0,0,,#Walkaway Blue States,
475100886335230_760784021100247,https://www.facebook.com/groups/475100886335230/permalink/760784021100247/,1/14/2020 1:30:25 PM,1,0,0,,#Walkaway Blue States,
475100886335230_760031351175514,https://www.facebook.com/groups/475100886335230/permalink/760031351175514/,1/13/2020 5:06:11 PM,1,0,0,People please!  When members are kind enough to post informative news  please don’t reply by saying “No Shit!” It’s not only insulting to the person who took the time to contribute  but it doesn’t say much about your intellect!￼￼,#Walkaway Blue States,
475100886335230_757334854778497,https://www.facebook.com/groups/475100886335230/permalink/757334854778497/,1/10/2020 8:51:03 PM,0,0,0,I won't stop speaking my mind and telling the truth!😡,#Walkaway Blue States,
475100886335230_757034238141892,https://www.facebook.com/groups/475100886335230/permalink/757034238141892/,1/10/2020 12:49:38 PM,2,0,0,,#Walkaway Blue States,
475100886335230_756184184893564,https://www.facebook.com/groups/475100886335230/permalink/756184184893564/,1/9/2020 2:48:27 PM,1,1,0,,#Walkaway Blue States,
475100886335230_755354691643180,https://www.facebook.com/groups/475100886335230/permalink/755354691643180/,1/8/2020 4:15:28 PM,0,0,0,,#Walkaway Blue States,
475100886335230_754752211703428,https://www.facebook.com/groups/475100886335230/permalink/754752211703428/,1/8/2020 12:47:06 AM,3,0,0,The secret to making America great again and keeping it great... is mostly in the ability to identify and neutralize what's keeping it FROM its return to greatness.,#Walkaway Blue States,
475100886335230_754578455054137,https://www.facebook.com/groups/475100886335230/permalink/754578455054137/,1/7/2020 7:13:33 PM,0,0,0,News from the Pentagon.,#Walkaway Blue States,
475100886335230_754300068415309,https://www.facebook.com/groups/475100886335230/permalink/754300068415309/,1/7/2020 11:04:53 AM,0,4,0,,#Walkaway Blue States,
475100886335230_753732305138752,https://www.facebook.com/groups/475100886335230/permalink/753732305138752/,1/6/2020 7:24:48 PM,0,0,0,LMAO!😂 😂 😂 😂,#Walkaway Blue States,
475100886335230_752794591899190,https://www.facebook.com/groups/475100886335230/permalink/752794591899190/,1/5/2020 5:32:46 PM,1,0,0,Consider this a notification to Congress and a warning to Iraq! Game on!😡,#Walkaway Blue States,
475100886335230_752531798592136,https://www.facebook.com/groups/475100886335230/permalink/752531798592136/,1/5/2020 10:43:01 AM,0,0,0,Doesn't surprise me!🤬🤬🤬,#Walkaway Blue States,
475100886335230_751033515408631,https://www.facebook.com/groups/475100886335230/permalink/751033515408631/,1/3/2020 7:34:39 PM,0,1,0,Ya Think!!😂,#Walkaway Blue States,
